movieId,movie_title,genres
87298,Everything Must Go,Comedy|Drama
87304,Beginners,Drama
87306,Super 8,Mystery|Sci-Fi|Thriller|IMAX
87356,Pale Flower (Kawaita hana),Crime|Film-Noir|Thriller
87360,It Felt Like a Kiss,Documentary
87383,Curly Top,Children|Musical|Romance
87408,"Täältä tullaan, elämä!",Drama|Romance
87417,Araya,Documentary
87425,Vääpeli Körmy - Taisteluni,Comedy
87430,Green Lantern,Action|Adventure|Sci-Fi
87433,"Ghidorah, the Three-Headed Monster (San daikaijû: Chikyû saidai no kessen)",Action|Adventure|Fantasy|Sci-Fi
87444,Elektra Luxx,Comedy
87449,Stricken (Er komt een vrouw bij de dokter),Drama|Romance
87483,Mr. Popper's Penguins,Comedy
87485,Bad Teacher,Comedy
87499,Tyler Perry's Why Did I Get Married Too?,Comedy
87511,Two Girls and a Sailor,Comedy|Musical|Romance
87516,Sundown,Drama|War
87520,Transformers: Dark of the Moon,Action|Adventure|Sci-Fi|War|IMAX
87522,Larry Crowne,Comedy|Drama|Romance
87529,Your Highness,Action|Adventure|Comedy|Fantasy
87568,Judy Moody and the Not Bummer Summer,Children|Comedy
87608,Seconds Apart (2011) ,Horror|Thriller
87618,"Mattei Affair, The (Il caso Mattei)",Crime|Drama|Mystery
87660,Too Big to Fail,Drama
87683,"Unexpected Love, An",Drama
87685,Girl Play,Comedy
87691,Pelicanman (Pelikaanimies),Adventure|Children|Fantasy
87785,Takers,Action|Crime|Thriller
87790,Three (a.k.a. 3),Comedy|Drama|Romance
87794,"Quo Vadis, Baby?",Drama|Thriller
87804,Vääpeli Körmy ja kahtesti laukeava,Comedy|War
87867,Zookeeper,Comedy
87869,Horrible Bosses,Comedy|Crime
87876,Cars 2,Adventure|Animation|Children|Comedy|IMAX
87909,Megan Is Missing,Crime|Drama
87913,Possessed,Drama|Romance
87915,Mondo Trasho,Comedy
87930,Page One: Inside the New York Times,Documentary
87948,Bright Victory,Drama
87999,I Am Curious (Blue) (Jag är nyfiken - en film i blått),Drama
88003,"Perfect Day, A (Un giorno perfetto)",Drama
88015,Elvis,Drama
88022,Hot Coffee,Documentary
88028,Green Fish (Chorok mulkogi),Drama
88031,Tiresia,Drama
88042,Cornered,Film-Noir|Thriller
88049,Virgin Stripped Bare by Her Bachelors (Oh! Soo-jung),Drama
88087,Welcome Farewell-Gutmann (Bienvenido a Farewell-Gutmann),Comedy|Drama
88108,Monte Carlo,Adventure|Comedy|Romance
88114,Read It and Weep,Comedy
88118,"Perfect Host, The",Crime|Drama|Thriller
88125,Harry Potter and the Deathly Hallows: Part 2,Action|Adventure|Drama|Fantasy|Mystery|IMAX
88127,Conan O'Brien Can't Stop,Documentary
88129,Drive,Crime|Drama|Film-Noir|Thriller
88131,Love Crime (Crime d'amour),Crime|Mystery|Thriller
88140,Captain America: The First Avenger,Action|Adventure|Sci-Fi|Thriller|War
88163,"Crazy, Stupid, Love.",Comedy|Drama|Romance
88175,Cheers for Miss Bishop,Drama
88179,One Day,Drama|Romance
88192,"Poker House, The",Drama
88194,Forget Me Not,Horror|Romance|Thriller
88224,"Charming Mass Suicide, A (Hurmaava joukkoitsemurha)",Comedy
88235,"Guard, The",Comedy|Crime
88248,Quarantine 2: Terminal,Horror|Mystery|Sci-Fi
88267,Winnie the Pooh,Animation|Children|Comedy
88272,"Woman, The",Horror
88280,Frontier of the Dawn (La frontière de l'aube),Drama
88284,"Think Fast, Mr. Moto",Crime|Drama|Mystery|Thriller
88299,No Impact Man: The Documentary,Documentary
88339,"Four Times, The (Le Quattro Volte)",Drama
88341,Park Row,Drama|Thriller
88356,"Smurfs, The",Animation|Children|Comedy
88374,"Arrangement, The",Drama
88405,Friends with Benefits,Comedy|Romance
88425,Small Town Murder Songs,Crime|Thriller
88456,"Possession of David O'Reilly, The (2010) ",Horror
88468,Alpha and Omega,Adventure|Animation|Children|Comedy|Romance
88483,"Boy in Blue, The",Drama
88485,Deadfall,Comedy|Crime|Drama
88495,Legend of the Fist: The Return of Chen Zhen (Jing wu feng yun: Chen Zhen),Action|Drama
88566,Mysteries of Lisbon (Mistérios de Lisboa),Drama|Mystery
88570,Welfare,Documentary
88574,Four Bags Full,Comedy
88580,"Assassination (Ansatsu) (Assassination, The) (Assassin, The)",Action|Drama
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)",Crime|Drama|Thriller
88595,"Temptress, The",Drama|Romance
88601,"Illusion Travels by Streetcar (Ilusión viaja en tranvía, La)",Adventure|Comedy|Drama
88640,Rapt,Drama
88642,Bear's Kiss,Drama|Fantasy|Romance
88646,"Cairo Station (a.k.a. Iron Gate, The) (Bab el hadid)",Crime|Drama
88672,Our Idiot Brother,Comedy
88674,Edison Kinetoscopic Record of a Sneeze,Documentary
88697,SUBWAYStories: Tales from the Underground,Drama
88706,Cyberbully,Drama
88724,Beats Rhymes & Life: The Travels of a Tribe Called Quest,Documentary
88744,Rise of the Planet of the Apes,Action|Drama|Sci-Fi|Thriller
88746,Terri,Comedy
88785,"Change-Up, The",Comedy
88810,"Help, The",Drama
88812,30 Minutes or Less,Action|Comedy|Crime
88837,"Trotsky, The",Comedy
88839,Anthony Zimmer,Crime|Drama|Romance|Thriller
88901,"Bulli: Cooking in Progress, El",Documentary
88911,My Afternoons with Margueritte (La tête en friche),Comedy
88932,Final Destination 5,Horror|Thriller|IMAX
88950,"Conspirator, The",Drama
88954,"Very Harold & Kumar 3D Christmas, A",Comedy
88971,Mr. Moto Takes a Chance,Crime|Drama|Mystery
88979,"Little Girl Who Conquered Time, The (Toki o kakeru shôjo)",Romance|Sci-Fi
88991,Queen to Play (Joueuse),Drama
89000,Carancho,Crime|Drama|Romance
89002,Spy Kids: All the Time in the World in 4D,Action|Adventure|Children|Comedy|Sci-Fi
89007,Recollections of the Yellow House (Recordações da Casa Amarela),Comedy|Drama
89010,Super 8 Stories,Documentary
89021,Elvira Madigan,Drama|Romance
89028,Don't Be Afraid of the Dark,Horror|Thriller
89030,Fright Night,Comedy|Horror
89039,Another Earth,Drama|Romance|Sci-Fi
89043,"Classic, The (Klassikko)",Comedy|Drama
89047,Hesher,Drama
89056,Company: Original Cast Album,Documentary|Musical
89060,Cold Prey (Fritt Vilt),Action|Horror|Mystery|Thriller
89072,Stake Land,Horror
89074,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold)",Documentary
89085,"Debt, The",Drama|Thriller
89087,Colombiana,Action|Adventure|Drama|Thriller
89090,Bill Cunningham New York,Documentary
89102,Freakonomics,Documentary
89110,"Possession of Joel Delaney, The",Drama|Horror|Thriller
89116,Tight Spot,Drama|Film-Noir|Thriller
89118,"Skin I Live In, The (La piel que habito)",Drama
89139,"Lodger, The",Crime|Drama|Mystery|Thriller
89162,Phil Ochs: There But for Fortune,Documentary|Musical
89164,Good Neighbours (a.k.a. Good Neighbors),Crime|Thriller
89190,Conan the Barbarian,Action|Adventure|Fantasy
89203,Magic Trip,Documentary
89206,Stay Cool,Comedy|Drama|Romance
89208,Walled In,Horror|Thriller
89219,"Creation of the Humanoids, The",Sci-Fi
89230,Tooth & Nail,Drama|Horror|Sci-Fi
89260,Project Nim,Documentary
89281,Birdemic: Shock and Terror,Romance|Thriller
89302,Page Eight,Drama|Thriller
89305,"Inbetweeners Movie, The",Adventure|Comedy
89315,Dying at Grace,Documentary
89321,"Future, The",Drama
89337,"Interrupters, The",Documentary
89341,Night Ambush (Ill Met by Moonlight),Action|Adventure|Drama|War
89343,Red State,Action|Crime|Horror|Thriller
89349,"Misérables, Les",Drama
89356,Chinese Take-Out (Chinese Take-Away) (Un cuento chino),Comedy
89369,"Better Life, A",Drama
89371,Raging Phoenix (Deu suay doo),Action|Romance
89373,Ceremony,Comedy
89375,Sympathy for Delicious,Drama
89377,Wrecked,Thriller
89386,Pearl Jam Twenty,Documentary|Musical
89388,I Don't Know How She Does It,Comedy
89398,Commandos Strike at Dawn,Drama|War
89425,Red Meadows (De røde enge),Drama|War
89427,Shark Night 3D,Horror|Thriller
89449,Beautiful Lies (De vrais mensonges) (Full Treatment),Comedy|Drama|Romance
89470,Contagion,Sci-Fi|Thriller|IMAX
89472,We Have a Pope (Habemus Papam),Comedy|Drama
89474,Our Very Own,Drama
89478,Vigilante,Action|Crime|Drama
89480,Sleeping Beauty,Drama
89490,Straw Dogs,Thriller
89492,Moneyball,Drama
89506,"Appeared, The (Aparecidos)",Horror|Thriller
89519,Please Believe Me,Comedy|Romance
89535,"Havre, Le",Comedy|Drama
89554,Zindagi Na Milegi Dobara,Adventure|Comedy|Drama|Romance
89580,Neds,Drama
89582,Cold Fish (Tsumetai nettaigyo),Drama|Thriller
89584,Skeletons,Comedy|Fantasy
89610,Taxi zum Klo,Comedy
89620,"Witches, The (Le streghe)",Comedy|Drama|Romance
89623,"Valley, The (Obscured by Clouds) (La vallée)",Action|Drama
89629,Point Blank (À bout portant),Action|Crime|Thriller
89638,Nothing Personal,Drama
89650,Ironclad,Action|Adventure
89678,Northanger Abbey,Drama|Romance
89720,Bereavement,Horror
89722,"Horrible Way to Die, A (2010) ",Horror|Thriller
89732,Bulldog Drummond Escapes,Adventure|Mystery|Romance|Thriller
89745,"Avengers, The",Action|Adventure|Sci-Fi|IMAX
89753,Tinker Tailor Soldier Spy,Drama|Film-Noir|Thriller
89759,"Separation, A (Jodaeiye Nader az Simin)",Drama
89761,"Dangerous Method, A",Drama|Thriller
89767,My Name Is Julia Ross,Drama|Film-Noir|Mystery
89774,Warrior,Drama
89778,Littlerock,Drama
89800,You're Telling Me!,Comedy
89804,"Ides of March, The",Drama
89833,Bad Girl,Drama
89837,Kill List,Horror|Mystery|Thriller
89840,Killer Elite,Action|Thriller
89846,Bobby Fischer Against the World,Documentary
89862,Bellflower,Action|Drama|Romance
89864,50/50,Comedy|Drama
89872,Warrior of the Lost World,Action|Sci-Fi
89881,Superman and the Mole-Men,Children|Mystery|Sci-Fi
89896,"Turin Horse, The (A Torinói ló)",Drama
89898,Generation P,Comedy|Drama|Sci-Fi
89900,Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da),Drama
89904,The Artist,Comedy|Drama|Romance
89908,Someone I Loved (Je l'aimais),Drama|Romance
89924,I Want Candy,Comedy
89930,Superheroes,Action|Comedy|Documentary|Drama
89945,BlinkyTM,Horror|Sci-Fi
89961,Play,Crime|Drama
89969,"Legend of Suram Fortress, The (Ambavi Suramis tsikhitsa) (1986) ",Drama
89971,On the Double,Comedy|War
89979,"Masseurs and a Woman, The (Anma to onna)",Drama
89983,Robot,Action|Comedy|Musical|Sci-Fi
89985,"Trap: What Happened to Our Dream of Freedom, The",Documentary
89988,Animal Love (Tierische Liebe),Documentary
89994,Rabbit à la Berlin (Królik po berlinsku),Documentary|War
90007,Ghost from the Machine,Sci-Fi
90052,"Lizard in a Woman's Skin, A (Lucertola con la pelle di donna, Una)",Horror|Mystery|Thriller
90057,Take Shelter,Drama
90059,Genealogies of a Crime (Généalogies d'un crime),Crime|Drama
90066,Road to Nowhere,Romance|Thriller
90071,"Music Never Stopped, The",Drama
90154,"Caller, The",Horror|Mystery|Thriller
90167,Small Town Girl,Musical|Romance
90203,Tony Arzenta (No Way Out) (Big Guns),Action|Crime|Drama|Thriller
90206,"Living Desert, The",Documentary
90237,Examined Life,Documentary
90243,Three Outlaw Samurai (Sanbiki no samurai),Action|Drama
90245,Antonio Gaudí,Documentary
90249,Real Steel,Action|Drama|Sci-Fi|IMAX
90266,Buck,Documentary
90268,Hell,Horror|Sci-Fi|Thriller
90270,Exit,Drama|Mystery|Thriller
90310,Father of Invention,Comedy|Drama
90312,Quiet Flows the Don (Tikhiy Don),Drama|War
90321,House by the River,Crime|Drama|Film-Noir
90327,"Bullfighters, The",Comedy|Musical
90339,"Last Days of Pompeii, The (Gli ultimi giorni di Pompeii)",Adventure|Drama
90341,Catching Hell,Documentary
90343,Footloose,Comedy|Drama|Musical
90345,"Thing, The",Horror|Mystery|Sci-Fi|Thriller
90350,Lemmy,Documentary
90357,Tyrannosaur,Drama
90364,"O-Bi, O-Ba - The End of Civilization (O-bi, O-ba - Koniec cywilizacji)",Drama|Mystery|Sci-Fi
90371,"Killer Is Loose, The",Crime|Drama|Film-Noir
90374,Martha Marcy May Marlene,Drama|Thriller
90376,We Need to Talk About Kevin,Drama|Thriller
90378,Tabloid,Documentary
90403,"Three Musketeers, The",Action|Adventure
90405,In Time,Crime|Sci-Fi|Thriller
90413,Oranges and Sunshine,Drama
90421,Brighton Rock,Crime|Drama|Thriller
90424,"League of Gentlemen, The",Adventure|Comedy|Crime|Drama
90428,Margaret,Drama
90430,Carnage,Comedy|Drama
90434,Assassination Games,Action|Thriller
90439,Margin Call,Drama|Thriller
90460,2019: After the Fall of New York,Action|Horror|Sci-Fi
90469,Paranormal Activity 3,Horror
90471,Puncture,Drama
90474,Polisse,Crime|Drama
90476,"Little Bit of Heaven, A",Comedy|Drama|Romance
90522,Johnny English Reborn,Adventure|Comedy|Thriller
90524,Abduction,Action|Drama|Mystery|Thriller
90528,This Must Be the Place,Crime|Drama|Thriller
90531,Shame,Drama
90545,"True Story of Jesse James, The",Action|Crime|Western
90556,Directed by John Ford,Documentary
90564,"Screaming Man, A (Un homme qui crie)",Drama
90566,"Cab for Three, A (Taxi para tres)",Action|Comedy|Crime|Drama
90570,Ballad of the Little Soldier (Ballade vom kleinen Soldaten),Documentary
90576,What's Your Number?,Comedy|Romance
90578,Dream House,Drama|Mystery|Thriller
90596,Queen of Blood,Horror|Sci-Fi
90598,Radioactive Dreams,Action|Comedy|Film-Noir|Musical|Sci-Fi
90600,Headhunters (Hodejegerne),Action|Crime|Thriller
90624,Machine Gun Preacher,Action|Crime
90645,Anonymous,Drama
90647,Puss in Boots,Adventure|Animation|Comedy|Fantasy|IMAX
90651,Hella W,Drama
90666,Crashing,Drama
90671,End of the Game (Der Richter und sein Henker),Crime|Drama|Mystery|Thriller
90697,Doc,Western
90700,Al Franken: God Spoke,Documentary
90717,Tower Heist,Action|Comedy|Crime
90719,J. Edgar,Drama
90738,"Double, The",Action|Crime|Drama|Mystery|Thriller
90744,WUSA,Drama
90746,"Adventures of Tintin, The",Action|Animation|Mystery|IMAX
90751,"Son of No One, The",Action|Crime|Thriller
90809,Tomboy,Drama
90811,Glasses (Megane),Comedy|Drama
90863,George Harrison: Living in the Material World,Documentary
90866,Hugo,Children|Drama|Mystery
90870,Trespass,Crime|Drama|Thriller
90873,Savage Streets,Action|Crime|Drama|Thriller
90876,"Dark House, The (Dom zly)",Crime|Drama|Thriller
90878,Street Scene,Drama
90888,Immortals,Action|Drama|Fantasy
90890,Jack and Jill,Comedy
90907,Eerie Tales (Unheimliche Geschichten),Fantasy|Horror|Mystery
90943,Into the Abyss,Documentary
90947,"Oslo, August 31st (Oslo, 31. august)",Drama
90963,"Last Mountain, The",Documentary
91014,Shaolin (Xin shao lin si),Action|Drama
91028,"Story of Mankind, The",Drama|Fantasy
91035,Wuthering Heights,Drama
91037,From Beyond the Grave (Creatures),Horror
91077,"Descendants, The",Comedy|Drama
91079,Like Crazy,Drama|Romance
91094,"Muppets, The",Children|Comedy|Musical
91104,"Twilight Saga: Breaking Dawn - Part 1, The",Adventure|Drama|Fantasy|Romance
91112,Blown Away,Action|Drama|Romance
91126,War Horse,Drama|War
91128,"Rum Diary, The",Comedy|Drama|Thriller
91134,My Week with Marilyn,Drama
91137,Stanley and Livingstone,Adventure|Drama
91167,"Inconvenient Tax, An",Documentary
91181,Safe in Hell,Drama
91189,Three Days (Tres días),Crime|Drama|Fantasy
91199,Weekend,Drama|Romance
91206,"Iron Rose, The (Rose de fer, La)",Horror
91227,Cyclomania,Drama|Romance
91246,Milky Way (Tejút),(no genres listed)
91261,Hipsters (Stilyagi),Drama|Musical|Romance
91266,Another Cinderella Story,Children|Comedy|Musical|Romance
91284,"Lonely Passion of Judith Hearne, The",Drama|Romance
91298,Bigga Than Ben,Crime|Drama
91302,"Tree, The",Children|Drama
91304,Xtro,Horror|Sci-Fi
91323,"Sitter, The",Comedy
91325,Extremely Loud and Incredibly Close,Drama
91335,"Gruffalo, The",Adventure|Animation|Children|Comedy|Drama
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens),Adventure|Animation|Children|Comedy
91355,Asterix and the Vikings (Astérix et les Vikings),Adventure|Animation|Children|Comedy|Fantasy
91371,Rampart,Action|Crime|Drama|Thriller
91386,Happy Feet Two,Animation|Children|Comedy|IMAX
91414,Arthur Christmas,Animation|Children|Comedy|Drama
91416,Miss Bala,Action|Adventure|Drama|Thriller
91425,"Suspect, The",Drama|Thriller
91446,Run for Cover,Western
91474,Flypaper,Comedy|Crime
91483,Bullet to the Head,Action|Crime|Film-Noir
91485,"Expendables 2, The",Action|Adventure
91488,"Snowman, The",Animation|Children|Musical
91494,What Price Glory,Comedy|Drama|War
91500,The Hunger Games,Action|Adventure|Drama|Sci-Fi|Thriller
91509,Fire of Conscience (For lung),Action|Crime|Mystery|Thriller
91511,"Goddess, The (Shen nu)",Drama
91513,Intimate Lighting (Intimni osvetleni),Comedy|Drama
91515,Sweeney Todd: The Demon Barber of Fleet Street,Crime|Horror
91529,"Dark Knight Rises, The",Action|Adventure|Crime|IMAX
91535,"Bourne Legacy, The",Action|Adventure|Drama|Thriller|IMAX
91537,"Don't Worry, I'm Fine (Je vais bien, ne t'en fais pas)",Drama
91542,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller
91548,Life in a Day,Documentary|Drama
91571,Coriolanus,Drama|Thriller
91573,Americano,Drama
91589,"Forty-first, The (Sorok pervyy)",Drama|Romance|War
91597,This Is Not a Film (In film nist),Documentary
91601,Outside Satan (Hors Satan),Drama
91622,Young Adult,Comedy|Drama
91626,Faces in the Crowd,Crime|Drama|Mystery
91628,New Year's Eve,Comedy|Romance
91630,Mission: Impossible - Ghost Protocol,Action|Adventure|Thriller|IMAX
91632,G.I. Joe: A Real American Hero (G.I. Joe: The MASS Device),Action|Animation
91634,G.I. Joe: The Revenge of Cobra,Action|Animation
91653,We Bought a Zoo,Comedy|Drama
91658,"Girl with the Dragon Tattoo, The",Drama|Thriller
91660,"Darkest Hour, The",Action|Horror|Sci-Fi|Thriller
91666,Last Holiday,Comedy|Drama|Romance
91671,Alvin and the Chipmunks: Chipwrecked,Animation|Comedy
91673,Albert Nobbs,Drama
91681,"Julia's Eyes (Ojos de Julia, Los)",Horror|Thriller
91688,Salvation Boulevard,Comedy|Thriller
91690,Friends with Kids,Comedy
91694,Intruders,Horror|Thriller
91707,In the Land of Blood and Honey,Drama|Romance|War
91709,Kongo,Drama|Horror
91713,Boy Meets Girl,Comedy
91715,Model Shop,Drama
91718,Broken Lullaby,Drama
91762,"Last Lions, The",Documentary
91766,Machine Gun McCain (Gli intoccabili),Crime|Drama|Thriller
91784,Girl Walks Into a Bar,Comedy|Drama|Fantasy
91786,Professor Layton and the Eternal Diva (Eiga Reiton-kyôju to eien no utahime),Action|Adventure|Animation|Mystery|Sci-Fi
91808,Pariah,Drama
91821,"Muppet Family Christmas, A",Children|Comedy|Musical
91823,Kung Fu Panda Holiday Special,Animation|Children|Comedy
91826,Tanner Hall,Drama
91829,Newlyweds,Drama
91831,"Devil Inside, The",Horror|Thriller
91834,Born to Race,Action
91842,Contraband,Action|Crime|Drama|Thriller
91844,Chak De India!,Drama
91866,Beneath the Darkness,Thriller
91869,Being Elmo: A Puppeteer's Journey,Documentary
91873,Joyful Noise,Comedy|Musical
91886,Dolphin Tale,Children|Drama
91888,Chico & Rita,Animation|Musical|Romance
91890,"Iron Lady, The",Drama
91902,Elena,Drama
91919,Mr. Bug Goes to Town,Animation|Children|Comedy|Fantasy|Musical
91929,Nostalgia for the Light (Nostalgia de la luz),Documentary|Drama
91935,Albatross,Drama
91937,Loosies,Comedy|Drama|Romance
91947,"Revenant, The",Comedy|Horror
91952,"Mill and the Cross, The",Drama
91970,The Man Next Door,Comedy|Drama
91972,"Divide, The",Thriller
91974,Underworld: Awakening,Action|Fantasy|Horror|IMAX
91976,"Grey, The",Action|Drama
91978,Man on a Ledge,Crime|Thriller
91997,"Garden of Eden, The",Drama
92001,Time Without Pity,Crime|Drama|Mystery
92006,White Irish Drinkers,Drama
92008,Haywire,Action|Thriller
92048,"Whistleblower, The",Drama|Thriller
92058,"Human Centipede II (Full Sequence), The",Horror
92094,Einstein and Eddington,Drama
92096,14 Blades (Jin yi wei),Action|Drama
92099,"Locals, The",Horror|Thriller
92102,"Buona Sera, Mrs. Campbell",Comedy
92104,40 Pounds of Trouble,Comedy
92122,"Loneliest Planet, The",Thriller
92152,"Turn Me On, Dammit! (Få meg på, for faen)",Comedy
92154,Faust,Drama
92161,Viva,Comedy|Drama|Musical
92165,Go Get Some Rosemary (Daddy Longlegs),Comedy|Drama
92184,Christmas Evil (a.k.a. You Better Watch Out),Horror|Thriller
92188,Call Her Savage,Drama
92192,Apollo 18,Horror|Sci-Fi|Thriller
92198,Seeking Justice,Action|Drama|Thriller
92222,Broken Trail,Action|Adventure|Crime|Drama|Western
92231,"Blue Bird, The",Fantasy
92234,Red Tails,Action|Adventure|Drama|War
92243,"Flowers of War, The (Jin líng shí san chai)",Drama|War
92245,Enthusiasm (Entuziazm: Simfoniya Donbassa),Documentary
92259,Intouchables,Comedy|Drama
92262,Declaration of War (La Guerre est Déclarée),Drama
92264,One for the Money,Action|Comedy|Crime
92307,W.E.,Drama|Romance
92309,"Innkeepers, The",Horror|Thriller
92325,Dog Tags,Drama|Romance
92335,Big Miracle,Drama|Romance
92357,Cameraman: The Life and Work of Jack Cardiff,Documentary
92371,Yolki,Comedy
92391,Grave Encounters,Horror
92393,Detective Dee and the Mystery of the Phantom Flame (Di Renjie),Action|Crime|Mystery
92412,Forever Yours (Ikuisesti sinun),Documentary
92420,Chronicle,Action|Sci-Fi|Thriller
92422,"Woman in Black, The",Drama|Horror|Thriller
92437,Toast,Comedy|Drama
92439,"Art of Getting By, The",Drama|Romance
92448,Bucky Larson: Born to Be a Star,Comedy
92475,All Watched Over by Machines of Loving Grace,Documentary
92507,Safe House,Action|Crime|Mystery|Thriller
92509,"Vow, The",Drama|Romance
92518,King Kong Escapes (Kingu Kongu no gyakushû),Action|Adventure|Sci-Fi
92611,"Girl from Jones Beach, The",Comedy
92633,The Castle of Sand,Crime|Mystery|Thriller
92637,Pitfall (Otoshiana),Crime|Drama|Fantasy
92643,Monsieur Lazhar,Children|Comedy|Drama
92652,Windfall,Documentary
92665,"For a Good Time, Call...",Comedy|Drama|Romance
92681,Journey 2: The Mysterious Island,Action|Adventure|Comedy|Sci-Fi|IMAX
92683,Stella Does Tricks,Drama
92694,Perfect Sense,Drama|Romance|Sci-Fi
92696,"Shrine, The",Horror
92719,Tim and Eric's Billion Dollar Movie,Comedy
92781,"City Dark, The",Documentary
92787,OKA!,Drama
92789,Bombay Beach,Documentary|Drama|Musical
92819,"Flying Swords of Dragon Gate, The (Long men fei jia)",Action|Adventure|IMAX
92829,Smokin' Aces 2: Assassins' Ball,Action
92836,Knuckle (2011) ,Documentary
92904,We Were Here,Documentary
92920,"Hunter, The",Drama
92923,"Dead, The",Horror
92938,Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller
92944,"Monster in Paris, A (Un monstre à Paris)",Adventure|Animation|Children
92954,Prayers for Bobby,Drama
92966,Love Wrecked,Comedy|Romance
93014,Perifery (Härmä),Drama
93022,Miss Nobody,Comedy|Crime
93024,Retreat,Thriller
93040,"Civil War, The",Documentary|War
93061,October Baby,Drama
93164,Sleep Tight (Mientras duermes),Horror|Thriller
93172,Arena,Action|Thriller
93183,"Satan Bug, The",Sci-Fi|Thriller
93189,"Price of Forgiveness, The (Ndeysaan)",Drama
93193,Red Hill,Crime|Thriller|Western
93196,Zone Troopers,Action|Sci-Fi|War
93208,Mickey's The Prince and the Pauper,Animation|Children
93212,"Cat in Paris, A (Une vie de chat)",Animation|Crime|Mystery
93217,Dr. Goldfoot and the Girl Bombs (Le spie vengono dal semifreddo),Comedy|Sci-Fi
93240,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha),Animation|Drama|Fantasy
93242,Gone,Drama|Thriller
93270,Project X,Comedy
93272,Dr. Seuss' The Lorax,Animation|Fantasy|Musical|IMAX
93287,"Big Year, The",Comedy
93295,Mr. Moto's Last Warning,Crime|Mystery|Thriller
93297,Act of Valor,Action|Thriller|War
93320,Trailer Park Boys,Comedy|Crime
93324,Undefeated,Documentary
93326,This Means War,Action|Comedy|Romance
93333,"Bank, The",Comedy
93363,John Carter,Action|Adventure|Sci-Fi|IMAX
93404,Queen: Days of Our Lives,Documentary
93418,Easy Street,Comedy
93420,"Art of Flight, The",Adventure|Documentary
93422,Starbuck,Comedy
93432,Forks Over Knives,Documentary
93443,Goon,Comedy|Drama
93469,Dead on Time,Comedy|Drama|Romance
93473,Pale Cocoon (Peiru Kokun),Animation|Sci-Fi
93475,"Awakening, The",Horror|Thriller
93490,Law of the Lawless (Brigada),Crime
93492,Like Water,Documentary
93498,Game Change,Drama
93502,"Ledge, The",Drama|Thriller
93510,21 Jump Street,Action|Comedy|Crime
93512,"Jeff, Who Lives at Home",Comedy|Drama
93535,Treed Murray,Drama
93552,Blind (Beul-la-in-deu),Drama|Horror|Thriller
93563,Lockout,Action|Sci-Fi|Thriller
93578,"Lonely Place to Die, A",Adventure|Crime|Thriller
93598,"Snowtown (Snowtown Murders, The)",Crime|Drama|Thriller
93610,Space Battleship Yamato,Action|Adventure|Drama
93621,"Bleeding, The",Action|Horror
93693,Casa de mi Padre,Comedy
93700,Corman's World: Exploits of a Hollywood Rebel,Documentary
93702,Tropical Fish (Re dai yu),Comedy|Drama
93719,Dragon Age: Redemption,Action|Adventure|Fantasy
93721,Jiro Dreams of Sushi,Documentary
93723,Damsels in Distress,Comedy|Romance
93740,Salmon Fishing in the Yemen,Comedy|Drama|Romance
93742,Hotel,Drama
93750,Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost),Animation|Crime|Mystery|Sci-Fi|Thriller
93766,Wrath of the Titans,Action|Adventure|Fantasy|IMAX
93782,Paan Singh Tomar,Crime
93785,"Horrible Dr. Hichcock, The",Horror
93803,4:44 Last Day on Earth,Drama|Fantasy|Sci-Fi
93805,Iron Sky,Action|Comedy|Sci-Fi
93819,Absentia,Horror
93821,There's Something Wrong with Aunt Diane,Documentary
93831,American Reunion (American Pie 4),Comedy
93838,The Raid: Redemption,Action|Crime
93840,"Cabin in the Woods, The",Comedy|Horror|Sci-Fi|Thriller
93842,Delicacy (La délicatesse),Comedy|Romance
93855,God Bless America,Comedy|Drama
93892,Romantics Anonymous (Les émotifs anonymes),Comedy|Romance
93907,"Wild, Wild Planet (I criminali della galassia)",Sci-Fi
93916,Genesis,Drama|Horror
93928,After...,Horror|Thriller
93933,Footnote (Hearat Shulayim),Drama
93948,Midnight Movie,Horror|Thriller
93952,"Silent House, The (La casa muda)",Horror|Thriller
93954,Silent House,Horror|Thriller
93980,"Three Stooges, The",Comedy
93982,"Raven, The",Mystery|Thriller
93988,North & South,Drama|Romance
93991,"Eye for an Eye, An (Silmä silmästä)",Horror
94005,"Ballad of Nessie, The",Animation|Children
94015,Mirror Mirror,Adventure|Comedy|Fantasy
94018,Battleship,Action|Sci-Fi|Thriller|IMAX
94024,Louis Theroux: The Most Hated Family in America in Crisis,Documentary
94027,Uwasa No Onna (The Woman in the Rumor) (Her Mother's Profession),Drama|Romance
94041,Appropriate Adult,Drama
94068,Goodbye First Love,Drama|Romance
94070,"Best Exotic Marigold Hotel, The",Comedy|Drama
94074,Rush: Beyond the Lighted Stage,Documentary|Musical
94101,Crime After Crime,Documentary
